Composition,Temperature,Seebeck Coefficient,Electrical Resistivity,Site_X,Site_Y,Site_Z,X_Min_Number,X_Max_Number,X_Range_Number,X_Mean_Number,X_Mode_Number,X_Min_MendeleevNumber,X_Max_MendeleevNumber,X_Range_MendeleevNumber,X_Mean_MendeleevNumber,X_Mode_MendeleevNumber,X_Min_AtomicWeight,X_Max_AtomicWeight,X_Range_AtomicWeight,X_Mean_AtomicWeight,X_Mode_AtomicWeight,X_Min_MeltingT,X_Max_MeltingT,X_Range_MeltingT,X_Mean_MeltingT,X_Mode_MeltingT,X_Min_Column,X_Max_Column,X_Range_Column,X_Mean_Column,X_Mode_Column,X_Min_Row,X_Max_Row,X_Range_Row,X_Mean_Row,X_Mode_Row,X_Min_CovalentRadius,X_Max_CovalentRadius,X_Range_CovalentRadius,X_Mean_CovalentRadius,X_Mode_CovalentRadius,X_Min_Electronegativity,X_Max_Electronegativity,X_Range_Electronegativity,X_Mean_Electronegativity,X_Mode_Electronegativity,X_Min_NsValence,X_Max_NsValence,X_Range_NsValence,X_Mean_NsValence,X_Mode_NsValence,X_Min_NpValence,X_Max_NpValence,X_Range_NpValence,X_Mean_NpValence,X_Mode_NpValence,X_Min_NdValence,X_Max_NdValence,X_Range_NdValence,X_Mean_NdValence,X_Mode_NdValence,X_Min_NfValence,X_Max_NfValence,X_Range_NfValence,X_Mean_NfValence,X_Mode_NfValence,X_Min_NValence,X_Max_NValence,X_Range_NValence,X_Mean_NValence,X_Mode_NValence,X_Min_NsUnfilled,X_Max_NsUnfilled,X_Range_NsUnfilled,X_Mean_NsUnfilled,X_Mode_NsUnfilled,X_Min_NpUnfilled,X_Max_NpUnfilled,X_Range_NpUnfilled,X_Mean_NpUnfilled,X_Mode_NpUnfilled,X_Min_NdUnfilled,X_Max_NdUnfilled,X_Range_NdUnfilled,X_Mean_NdUnfilled,X_Mode_NdUnfilled,X_Min_NfUnfilled,X_Max_NfUnfilled,X_Range_NfUnfilled,X_Mean_NfUnfilled,X_Mode_NfUnfilled,X_Min_NUnfilled,X_Max_NUnfilled,X_Range_NUnfilled,X_Mean_NUnfilled,X_Mode_NUnfilled,X_Min_GSvolume_pa,X_Max_GSvolume_pa,X_Range_GSvolume_pa,X_Mean_GSvolume_pa,X_Mode_GSvolume_pa,X_Min_GSbandgap,X_Max_GSbandgap,X_Range_GSbandgap,X_Mean_GSbandgap,X_Mode_GSbandgap,X_Min_GSmagmom,X_Max_GSmagmom,X_Range_GSmagmom,X_Mean_GSmagmom,X_Mode_GSmagmom,X_Min_SpaceGroupNumber,X_Max_SpaceGroupNumber,X_Range_SpaceGroupNumber,X_Mean_SpaceGroupNumber,X_Mode_SpaceGroupNumber,Y_Min_Number,Y_Max_Number,Y_Range_Number,Y_Mean_Number,Y_Mode_Number,Y_Min_MendeleevNumber,Y_Max_MendeleevNumber,Y_Range_MendeleevNumber,Y_Mean_MendeleevNumber,Y_Mode_MendeleevNumber,Y_Min_AtomicWeight,Y_Max_AtomicWeight,Y_Range_AtomicWeight,Y_Mean_AtomicWeight,Y_Mode_AtomicWeight,Y_Min_MeltingT,Y_Max_MeltingT,Y_Range_MeltingT,Y_Mean_MeltingT,Y_Mode_MeltingT,Y_Min_Column,Y_Max_Column,Y_Range_Column,Y_Mean_Column,Y_Mode_Column,Y_Min_Row,Y_Max_Row,Y_Range_Row,Y_Mean_Row,Y_Mode_Row,Y_Min_CovalentRadius,Y_Max_CovalentRadius,Y_Range_CovalentRadius,Y_Mean_CovalentRadius,Y_Mode_CovalentRadius,Y_Min_Electronegativity,Y_Max_Electronegativity,Y_Range_Electronegativity,Y_Mean_Electronegativity,Y_Mode_Electronegativity,Y_Min_NsValence,Y_Max_NsValence,Y_Range_NsValence,Y_Mean_NsValence,Y_Mode_NsValence,Y_Min_NpValence,Y_Max_NpValence,Y_Range_NpValence,Y_Mean_NpValence,Y_Mode_NpValence,Y_Min_NdValence,Y_Max_NdValence,Y_Range_NdValence,Y_Mean_NdValence,Y_Mode_NdValence,Y_Min_NfValence,Y_Max_NfValence,Y_Range_NfValence,Y_Mean_NfValence,Y_Mode_NfValence,Y_Min_NValence,Y_Max_NValence,Y_Range_NValence,Y_Mean_NValence,Y_Mode_NValence,Y_Min_NsUnfilled,Y_Max_NsUnfilled,Y_Range_NsUnfilled,Y_Mean_NsUnfilled,Y_Mode_NsUnfilled,Y_Min_NpUnfilled,Y_Max_NpUnfilled,Y_Range_NpUnfilled,Y_Mean_NpUnfilled,Y_Mode_NpUnfilled,Y_Min_NdUnfilled,Y_Max_NdUnfilled,Y_Range_NdUnfilled,Y_Mean_NdUnfilled,Y_Mode_NdUnfilled,Y_Min_NfUnfilled,Y_Max_NfUnfilled,Y_Range_NfUnfilled,Y_Mean_NfUnfilled,Y_Mode_NfUnfilled,Y_Min_NUnfilled,Y_Max_NUnfilled,Y_Range_NUnfilled,Y_Mean_NUnfilled,Y_Mode_NUnfilled,Y_Min_GSvolume_pa,Y_Max_GSvolume_pa,Y_Range_GSvolume_pa,Y_Mean_GSvolume_pa,Y_Mode_GSvolume_pa,Y_Min_GSbandgap,Y_Max_GSbandgap,Y_Range_GSbandgap,Y_Mean_GSbandgap,Y_Mode_GSbandgap,Y_Min_GSmagmom,Y_Max_GSmagmom,Y_Range_GSmagmom,Y_Mean_GSmagmom,Y_Mode_GSmagmom,Y_Min_SpaceGroupNumber,Y_Max_SpaceGroupNumber,Y_Range_SpaceGroupNumber,Y_Mean_SpaceGroupNumber,Y_Mode_SpaceGroupNumber,Z_Min_Number,Z_Max_Number,Z_Range_Number,Z_Mean_Number,Z_Mode_Number,Z_Min_MendeleevNumber,Z_Max_MendeleevNumber,Z_Range_MendeleevNumber,Z_Mean_MendeleevNumber,Z_Mode_MendeleevNumber,Z_Min_AtomicWeight,Z_Max_AtomicWeight,Z_Range_AtomicWeight,Z_Mean_AtomicWeight,Z_Mode_AtomicWeight,Z_Min_MeltingT,Z_Max_MeltingT,Z_Range_MeltingT,Z_Mean_MeltingT,Z_Mode_MeltingT,Z_Min_Column,Z_Max_Column,Z_Range_Column,Z_Mean_Column,Z_Mode_Column,Z_Min_Row,Z_Max_Row,Z_Range_Row,Z_Mean_Row,Z_Mode_Row,Z_Min_CovalentRadius,Z_Max_CovalentRadius,Z_Range_CovalentRadius,Z_Mean_CovalentRadius,Z_Mode_CovalentRadius,Z_Min_Electronegativity,Z_Max_Electronegativity,Z_Range_Electronegativity,Z_Mean_Electronegativity,Z_Mode_Electronegativity,Z_Min_NsValence,Z_Max_NsValence,Z_Range_NsValence,Z_Mean_NsValence,Z_Mode_NsValence,Z_Min_NpValence,Z_Max_NpValence,Z_Range_NpValence,Z_Mean_NpValence,Z_Mode_NpValence,Z_Min_NdValence,Z_Max_NdValence,Z_Range_NdValence,Z_Mean_NdValence,Z_Mode_NdValence,Z_Min_NfValence,Z_Max_NfValence,Z_Range_NfValence,Z_Mean_NfValence,Z_Mode_NfValence,Z_Min_NValence,Z_Max_NValence,Z_Range_NValence,Z_Mean_NValence,Z_Mode_NValence,Z_Min_NsUnfilled,Z_Max_NsUnfilled,Z_Range_NsUnfilled,Z_Mean_NsUnfilled,Z_Mode_NsUnfilled,Z_Min_NpUnfilled,Z_Max_NpUnfilled,Z_Range_NpUnfilled,Z_Mean_NpUnfilled,Z_Mode_NpUnfilled,Z_Min_NdUnfilled,Z_Max_NdUnfilled,Z_Range_NdUnfilled,Z_Mean_NdUnfilled,Z_Mode_NdUnfilled,Z_Min_NfUnfilled,Z_Max_NfUnfilled,Z_Range_NfUnfilled,Z_Mean_NfUnfilled,Z_Mode_NfUnfilled,Z_Min_NUnfilled,Z_Max_NUnfilled,Z_Range_NUnfilled,Z_Mean_NUnfilled,Z_Mode_NUnfilled,Z_Min_GSvolume_pa,Z_Max_GSvolume_pa,Z_Range_GSvolume_pa,Z_Mean_GSvolume_pa,Z_Mode_GSvolume_pa,Z_Min_GSbandgap,Z_Max_GSbandgap,Z_Range_GSbandgap,Z_Mean_GSbandgap,Z_Mode_GSbandgap,Z_Min_GSmagmom,Z_Max_GSmagmom,Z_Range_GSmagmom,Z_Mean_GSmagmom,Z_Mode_GSmagmom,Z_Min_SpaceGroupNumber,Z_Max_SpaceGroupNumber,Z_Range_SpaceGroupNumber,Z_Mean_SpaceGroupNumber,Z_Mode_SpaceGroupNumber
Co2MnSn,50.0,-3.354977399136763,8.399694145012535e-07,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
Co2MnSn,100.0,-4.672589063778919,9.03088338446992e-07,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
Co2MnSn,150.0,-5.234692593633818,9.815212436429606e-07,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
Co2MnSn,200.0,-6.7043258952104425,1.0626692680566503e-06,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
Co2MnSn,250.0,-10.045594560873425,1.1411070049175664e-06,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
Co2MnSn,300.0,-15.864399451723976,1.2201952022279977e-06,Co2.000,Mn1.000,Sn1.000,27.0,27.0,0.0,27.0,27.0,58.0,58.0,0.0,58.0,58.0,58.933195,58.933195,0.0,58.933195,58.933195,1768.0,1768.0,0.0,1768.0,1768.0,9.0,9.0,0.0,9.0,9.0,4.0,4.0,0.0,4.0,4.0,126.0,126.0,0.0,126.0,126.0,1.88,1.88,0.0,1.88,1.88,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,3.0,3.0,10.245,10.245,0.0,10.245,10.245,0.0,0.0,0.0,0.0,0.0,1.5484712,1.5484712,0.0,1.5484712,1.5484712,194.0,194.0,0.0,194.0,194.0,25.0,25.0,0.0,25.0,25.0,52.0,52.0,0.0,52.0,52.0,54.938045,54.938045,0.0,54.938045,54.938045,1519.0,1519.0,0.0,1519.0,1519.0,7.0,7.0,0.0,7.0,7.0,4.0,4.0,0.0,4.0,4.0,139.0,139.0,0.0,139.0,139.0,1.55,1.55,0.0,1.55,1.55,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,5.0,5.0,10.4875862069,10.4875862069,0.0,10.4875862069,10.4875862069,0.0,0.0,0.0,0.0,0.0,0.000310120689655,0.000310120689655,0.0,0.000310120689655,0.000310120689655,217.0,217.0,0.0,217.0,217.0,50.0,50.0,0.0,50.0,50.0,80.0,80.0,0.0,80.0,80.0,118.71,118.71,0.0,118.71,118.71,505.08,505.08,0.0,505.08,505.08,14.0,14.0,0.0,14.0,14.0,5.0,5.0,0.0,5.0,5.0,139.0,139.0,0.0,139.0,139.0,1.96,1.96,0.0,1.96,1.96,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,10.0,10.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,14.0,14.0,0.0,14.0,14.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,4.0,4.0,33.285,33.285,0.0,33.285,33.285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,141.0,141.0,0.0,141.0,141.0
